,Date,Rating,Label,Review,Cleaned_review
2747,29-Apr-19,4,1,happy n quick response,happy quick response
2748,29-Apr-19,5,1,great app for me,great
2749,29-Apr-19,5,1,best online shop,best online shop
2750,29-Apr-19,5,1,love this app,love
2751,29-Apr-19,5,1,"fine, good, excellentl",fine good excellentl
2752,29-Apr-19,5,1,helpfull! complete range,helpful complete range
2753,29-Apr-19,5,1,good shoping place,good place
2754,30-Apr-19,2,0,"They are giving OVO Points as ""cashback""! Those points can NOT be used on PROMO and VOUCHER transactions.",ovo point cashback point not promo voucher transaction
2755,30-Apr-19,3,0,"error everytime i tried to verify account with ID, and the photo quality for the verification isn't good",error everytime verify account photo quality verification isn good
2756,30-Apr-19,5,0,"for me this is the best e-commerce, all you need just its there.. you name it they have it with great price and deal",best commerce there.. great price deal
2757,30-Apr-19,5,1,Very easy and secure to use. Thank you for always helping us.,easy secure use helping
2758,30-Apr-19,4,0,Need more better UI to be so friendly for users.,better friendly user
2759,30-Apr-19,5,1,"Complete options of products, good deal and good delivery",complete option product good deal good delivery
2760,30-Apr-19,5,1,its good for your work it helps us to buy things too,good work help buy thing
2761,30-Apr-19,5,1,"love this app, very useful!",love useful
2762,30-Apr-19,5,1,I love the UI. good job design teams. 😍,love good job design team
2763,30-Apr-19,4,1,"Ok, easy to use. No issue so far.",easy use issue
2764,30-Apr-19,5,1,helpful a lot for lots of things,helpful thing
2765,30-Apr-19,5,1,great future for new generation,great future generation
2766,30-Apr-19,5,1,Very easy and amazing shopping,easy amazing
2767,30-Apr-19,5,1,Its easily to order and priceless,easily order priceless
2768,30-Apr-19,1,0,i don't like Tokopedia App!!! 😬😠😧,like
2769,30-Apr-19,5,1,Good online shop application,good online shop
2770,30-Apr-19,5,1,good and easy for end user like me,good easy user like
2771,30-Apr-19,5,1,simple and user friendly,simple user friendly
2772,30-Apr-19,5,1,good apps for online shop,good apps online shop
2773,30-Apr-19,5,1,"easy, complete, trusted",easy complete trusted
2774,30-Apr-19,5,1,one platform for all needs,platform
2775,30-Apr-19,5,1,Good product and pack👍,good product pack
2776,30-Apr-19,5,1,cool app.. user friendly,cool app.. user friendly
2777,30-Apr-19,5,1,this app was great,great
2778,30-Apr-19,5,1,Best online shop,best online shop
2779,30-Apr-19,5,1,good on line market,good market
2780,30-Apr-19,5,1,the best online shopping,best online
2781,30-Apr-19,5,1,"easy buy, easy pay,",easy buy easy pay
2782,1-May-19,1,0,Very bad experiance. Ordered and paid. After a few days we got a call from Tokopedia that there was a error in the system and they would like to help to correct the mistake. Asking us confirming the booking number which we did. Unfortunately only minutes after we realized that could be a possible sc...Full Review,bad experience ordered paid day error like help correct mistake confirming booking number minute realized sc..full
2783,1-May-19,3,0,"the app itself is very useful, but the lucky egg feature is a bit too much for me. i feel like, users should be able to turn off/on the vibration and sound since it's super annoying and maybe fast forward the animation a tiny bit. it bothers the user to actually crack multiple eggs in one time and c...Full Review",useful lucky egg feature much feel like user turn vibration sound super annoying fast forward animation tiny bother user crack multiple egg time c..full
2784,1-May-19,2,0,"why delivery courier have to be automated selected by the apps, we should be able to manually choose it in the first place without choose duration and the select the courier, 2 process, i accidentally follow what the apps select for me while i want other delivery courier",delivery courier automated selected apps manually choose place choose duration select courier process accidentally follow apps select delivery courier
2785,1-May-19,5,0,"overall great user interface. the only thing bothering me is the ""egg"" that constantly pops up in my feed. If I ever get a bonus, then goddamn pay me in cash, man. ain't nobody got time for redeeming coupons.",great user interface thing bothering egg pop feed get bonus pay cash ain time redeeming coupon
2786,1-May-19,1,0,"poor, i think the update make this app become better, but reversely, it worse than ever before, it so slow transition to transition, i can't even search for a product",poor update better reversely worse slow transition transition search product
2787,1-May-19,5,1,so far the best marketplace i've ever used.. keep the good work 👌💜,best market place used.. good work
2788,1-May-19,2,0,please make us able to delete our unused account.,delete unused account
2789,1-May-19,5,1,this is the app to go for your needs.,
2790,1-May-19,5,1,keep maintain secure & performance,maintain secure performance
2791,1-May-19,5,1,always use this app for buy many think,use buy
2792,1-May-19,5,1,okay cool... keep it up!,cool..
2793,1-May-19,5,1,fast response for the sellers,fast response seller
2794,1-May-19,5,1,It's a very good apps,good apps
2795,1-May-19,5,1,good apps for shopping,good apps
2796,1-May-19,5,1,help for shopping,help
2797,1-May-19,5,1,Improve more this app,improve
2798,1-May-19,5,1,best shopping app,best
2799,1-May-19,5,1,good app.. recomment bgt,good app.. recommended bgt
2800,2-May-19,2,0,"this app worth more then 5 starts, but it ruined by ""Mau Di racunin produk"" and over scale animation. Not All people want to know about what artists want to buy, not all people have powerful spec phone. all I want just shopping what I want, with simple interface like tokopedia used to be.",worth start ruined mau racunin produk scale animation not artist buy not powerful spec phone simple interface like
2801,2-May-19,1,0,"feed page sucks. edit: you know why its sucks, no video needed. you needlessly crammed ad to feed page, you got rid of product label on feed page to get us clicking the product link. nice growth hacking, i bet those investors getting hard on for that gmv.",feed page suck edit suck video needed crammed feed page rid product label feed page get clicking product link nice growth hacking bet investor hard
2802,2-May-19,5,1,Easy to use and supported by responsive Customer Service,easy use supported responsive customer service
2803,2-May-19,5,1,perfect shopping experience and endless product range and option,perfect experience endless product range option
2804,2-May-19,4,0,"pls update, not able to upload pics from galery to review",update not upload pic galery
2805,2-May-19,5,1,"Great app. Many option for payment, invesment, and billing",great option payment invesment billing
2806,2-May-19,5,1,nice app for online shopping.,nice online
2807,2-May-19,5,1,Let the stars tell the story,star story
2808,2-May-19,5,1,"great shopping app, really recommended",great recommended
2809,2-May-19,5,1,very useful and amount of information of interesting item,useful interesting item
2810,2-May-19,5,1,Tokopedia Best of the best..,best best..
2811,2-May-19,5,1,very very good and enjoying,good enjoying
2812,2-May-19,5,1,easy to use withnplenty of options.,easy use withnplenty option
2813,2-May-19,5,1,"Best services, recommended",best service recommended
2814,2-May-19,5,1,good apps for online shop,good apps online shop
2815,2-May-19,5,1,good very good,good good
2816,2-May-19,5,1,i like Tokopedia,like
2817,2-May-19,5,1,very recommended aplication,recommended
2818,2-May-19,5,0,good but more best if had customer service 24hours contact number,good best customer service 24hours contact number
2819,3-May-19,5,1,"nice price, nice stuff.... great deals, promo n coupons... nuff said",nice price nice stuff.. great deal promo coupons..
2820,3-May-19,3,0,still not used with the new interface...where the hell is the flash sale? now even the website dont have flash sale anymore...what a shame....,not interface..where flash sale website dont flash sale anymore..what shame..
2821,3-May-19,5,1,Really helpful apps for buying and selling products.,helpful apps buying selling product
2822,3-May-19,5,1,most user friendly apps compared to other competitor,user friendly apps compared competitor
2823,3-May-19,5,1,"good app, easy to use. thanks",good easy use
2824,3-May-19,5,1,"Exciting with this apps, usefull and complete",exciting apps useful complete
2825,3-May-19,5,1,more extend from the latest update good jobs,extend latest update good job
2826,3-May-19,5,1,good apps helping other buy and sell product,good apps helping buy sell product
2827,3-May-19,5,1,its easy to find something,easy
2828,3-May-19,1,0,error on account any cant do any payment,error account cant payment
2829,3-May-19,5,1,great deals and convenient pay methods,great deal convenient pay method
2830,3-May-19,5,1,MUCH better than the competition #UninstallBukalapak hehe,much better competition uninstall bukalapak hehe
2831,3-May-19,5,1,simple modern marketplace,simple modern market place
2832,3-May-19,1,0,"Ngebug euy, please update",ngebug euy update
2833,3-May-19,5,1,So far So Good,good
2834,3-May-19,5,1,Tokopedia is the best,best
2835,3-May-19,5,1,"easy to use, top up e money nya edan bgt",easy use money nya edan bgt
2836,3-May-19,5,1,best app for shopping,best
2837,3-May-19,5,1,all is well,well
2838,3-May-19,5,1,verry good thank you,verry good
2839,3-May-19,5,1,easy to use,easy use
2840,3-May-19,4,1,it's satisfied,satisfied
2841,3-May-19,5,1,good job..eccellent,good job..eccellent
2842,3-May-19,5,1,good to look,good
2843,3-May-19,5,1,Good.. easy to use..,good.. easy use..
2844,3-May-19,5,1,good to shop,good shop
2845,3-May-19,2,0,"why it's keep stop working, when i want to open it",stop working open
2846,3-May-19,3,0,Lots of bugs,bug
2847,3-May-19,1,0,"very bad, ur ads always disturbing me",bad advertisement disturbing
2848,4-May-19,1,0,"Your promotions are useless, everytime I ent. it, it's always 'Terjadi kesalahan, silahkan tutup bla bla'. even if I have met the requirement.. what a big let down. You should care for an update that give less burden for users, esp. with heavy animations (breaking eggs take longer than before which ...Full Review",promotion useless everytime ent terjadi kesalahan silahkan tutup bla bla requirement.. big care update give burden user esp heavy animation breaking egg longer
2849,4-May-19,1,0,"After recent update, app become super lag and so heavy. Well there is no wrong with my internet, I can use another app without long loading or force close like million times. Then why I cant use my ovopaylater anymore? It says ""verifikasi gagal, maaf terjadi kendala teknis"".",update super lag heavy well wrong internet use long loading force close like time cant use ovopaylater verifikasi gagal maaf terjadi kendala teknis
2850,4-May-19,1,0,Stupid complaint system. Stupid customer service system. Customer service officers with very low ability in analyzing and problem solving.,stupid complain stupid customer service customer service officer low ability analyzing problem solving
2851,4-May-19,5,1,Marketplace with best servers' speed in Indonesia. Never let me wait when doing transactions. World class software engineering!,market place best server speed indonesia wait transaction class software engineering
2852,4-May-19,5,1,"good shopping app, lots of promos too and it also automatically tells you which promo codes are available when you want to purchase something",good promos automatically promo code purchase
2853,4-May-19,1,0,"This app somehow broken on my device, it's seem it had problem with memory leaks. The app always froze and unresponsive when scrolling or navigating.",broken device problem memory leak froze unresponsive scrolling navigating
