Date,Rating,User,Review
24-Apr-19,4,Lee Chori Muzdalifah,This app help me for I needed!!
24-Apr-19,5,niko han,best marketplace in indonesia
24-Apr-19,5,Maheswara Aditama,best online shop apps by far
24-Apr-19,4,Nur Aini,easy to searching product
24-Apr-19,5,wenny xie,nice price n quick response
24-Apr-19,5,Rudy Rahadian,"good online shooping, recomended..👍👍"
24-Apr-19,5,Ari Fahrizal,"best app, very helpfull"
24-Apr-19,5,Ramadhani Fajar,nicely done. good job!
24-Apr-19,5,Titi Effendie,everyhing so very very good..
24-Apr-19,5,Bocah Sidan,ada help desk.. good..
24-Apr-19,5,Zal Ws,simple and easy apps
24-Apr-19,5,Pandu Adnyana,best online shops in indonesia
24-Apr-19,5,Syahrizal Aprianto,good market place
24-Apr-19,5,Frans Ginting,best online shop
24-Apr-19,4,Yui,ok i guess
24-Apr-19,5,Yulia Fenny,helpful and easy to used
24-Apr-19,5,priyo haryanto,very simple application
24-Apr-19,5,Hadi Wasis Budiarto,best online shopping
24-Apr-19,5,Hanky Christano,Good and easy..
24-Apr-19,5,Willy Lie,best onlineshop 😁😁
24-Apr-19,5,Dio Christo,CASHBACK CASHBACK CASHBACK.
24-Apr-19,5,Ulrich Rizky Prima Soenyoto,Good & helpful app
24-Apr-19,4,Dikha Syarief,good apps..just to many rules on coupons l
24-Apr-19,5,cubic net,trusted online shop
25-Apr-19,5,Henry Chong,"tokopedia always update the UI which become better and better. Since first time i come with three stars, I edit to 4 stars, and now finally I edit again to 5 stars. well done tokopedia teams. keep up the good work. keep the promo high, keep have goddamn good navigation and if could. shortcut. You ca...Full Review"
25-Apr-19,5,Hamdan Prakoso,Great app and beautiful UI. More intuitive than before. Good job.
25-Apr-19,5,Rachmi Dewi P,"User friendly, usefull, and good interface!"
25-Apr-19,5,Bambang Ben Yuwono,it's easy to find anything you need at toped
25-Apr-19,3,danang g,free promote product not available anymore after update application
25-Apr-19,5,diana Sari,great application...easy to use... a lot of cashback...i love tokopedia😍
25-Apr-19,5,Dedi Rahadian,product : no complaint so far delivey : good....
25-Apr-19,5,Mu Lee,make my life easier with this app
25-Apr-19,5,Technology Geek,After updated to the newer version is just too nice.. Thanks
25-Apr-19,4,Yudha Rahardja,"Easy to use APP and so many good product, good job"
25-Apr-19,5,Hernawan Adi Tjahjono,good app. shopping now more easy
25-Apr-19,4,Sella Unicorn,i like this application thanks
25-Apr-19,4,Mamay Keinara,Good app but sometimes got errors
25-Apr-19,2,A Google user,Hard to find buying history
25-Apr-19,5,iwan iwan,great aps and easy to use
25-Apr-19,5,Wildan Sukarna Putra,Live becoma easier with Tokopedia!
25-Apr-19,5,Guntar Pardede,"good marketplace services, maju trus 👍👍"
25-Apr-19,5,Ian Blue,helping me a lot.thanks mate
25-Apr-19,5,Hanif Sjarif,Tokopedia Awesome..keep moving
25-Apr-19,5,Dede Suwaya,its a very good apps
25-Apr-19,5,Rooseno Aji,Greaaaat apps. Helpful
25-Apr-19,5,A Google user,"this app help me and support my time, easy use"
25-Apr-19,5,meutia 2007,very good and recomended
25-Apr-19,5,King Halim,Promo top banget & user friendly
25-Apr-19,5,Rizky Ariani,tokopedia is the best
25-Apr-19,5,A Google user,good service and promo
25-Apr-19,5,hadime,the best online shop...
25-Apr-19,5,ferdy kristianto,good app for selling things
25-Apr-19,5,Fiera Al,best online shop
25-Apr-19,1,masitha ayu galuh ramadhani,update apps make my HP crush😢
25-Apr-19,5,Van Hatta TV,Good N Great Aplication
25-Apr-19,5,Maria Wiradiputra,shopping till ypu drop
25-Apr-19,5,Juli Wanto,nice and eazy use
25-Apr-19,5,POLTAK Siahaan,i like this app
25-Apr-19,3,narita amalia,Too much update
25-Apr-19,5,Allan Jose Chandika,A good place to buy things... 👍👍
26-Apr-19,1,agus gunawan,"I will only making review regarding app cause I'm reviewing in google play. Since last update, I've discovered many bugs in your app. I can't connect properly eventhough I'm using WIFI with 10MB/s speed. Just now I can't change my order status to be ""DONE(SELESAI)"". Hey, I'm doing you a favor to ack...Full Review"
26-Apr-19,1,Satria Perdana,"App not responsive and crashes even on latest version, it feels as if there's memory leaks. Bad code I guess.."
26-Apr-19,5,Andreas Kodyat,Great app for accessing Tokopedia services. Always gonna be my go to app for shopping stuff from now on. Keep up the great work!
26-Apr-19,5,Bachtiar Yusuf Shalahudin,"this is a good application and very important for my business, thank's, for all team tokopedia always succes..,"
26-Apr-19,4,Immanuel Pandiangan,new ui seems more complicated than the last one.
26-Apr-19,4,Syarif Hidayat,"again & again.. Toped always become PaLuPeDa (ape lu mau, toped ada) for me"
26-Apr-19,5,Bunda N Mezara,great ecommerce but please be selective to choose seller. thnks
26-Apr-19,3,Henry Limantara,no sound for any notification from tokopedia /buyers order
26-Apr-19,5,Mohamad Aditya,great user interface experience...
26-Apr-19,5,PurgRepublic,good deals and plenty trustworthy merchants
26-Apr-19,4,arif jadlaul,"Good Shopping Experience, Satisfied"
26-Apr-19,5,akai japan model,good application at this time
26-Apr-19,5,Nanda Prawira,"i like this apps, thank you"
26-Apr-19,5,duada airlangga,have a great experience every using this app
26-Apr-19,5,Junius Studio,"true discount, true promo !"
26-Apr-19,5,Ryan Martino,very good and user freindly
26-Apr-19,5,Insan Sangria,ease of use very good
26-Apr-19,5,DNat J,tokopedia is the best
26-Apr-19,5,Sugi Yanto,good and very helpfull...
26-Apr-19,5,Zainudin Hamidi,My default online shop
26-Apr-19,5,Andre,Simple and easy to use
26-Apr-19,5,mft080177,good than other..
26-Apr-19,5,vincent raventus pongoh,very useful app
26-Apr-19,5,Ryan Grantino,nice a commerce
26-Apr-19,5,eddy darmawan,Ok clear mwaningfull
26-Apr-19,5,valerie lim,make shoping easier
26-Apr-19,5,Busan Simoele,Good respon n faster
26-Apr-19,5,christo sama,okeh nice interface
26-Apr-19,5,Ando Hanapu,Very good app
26-Apr-19,5,yudi jajut,good top markotop
27-Apr-19,4,Adi Prasetio Raharjo,"A great market place! I have never found issues with their seller partner. Almost all the stuff I bought arrive within 3 hours. need some improvements in the menu though, i would like to see my most frequently purchases in a glance for repeat orders. And wish to edit the categories to suit my needs....Full Review"
27-Apr-19,1,Angela Widjaja,"The App was good before, but now with more n more ""Updates"" to instal, I got more Spams n Ads popping up. On top of that, the new ""Double Cashback"" Promo is a joke... often did not get the correct Promo benefit as promised eventhough I shopped at merchants with Power Badge. What's more, the Promo Co...Full Review"
27-Apr-19,1,Costantia Helviana,"it is very difficult to talk to tokopedia cust care, always answered by robot and I have to wait a long time to get the human's response, but once i get the response, it doesn't help and solve my problem"
27-Apr-19,5,stefan sanggita,Online shopping couldn't be this easier. The app comes in handy and is so slick. I am affraid I can't keep buying things 😹. Keep up the good work
27-Apr-19,4,Michael Shenn,"Good Aps N Quiet Friendly. Just Need more Simple n Convenience Menu, Such as Order tab and also be more colorful not just in black."
27-Apr-19,5,Phenq Lim,recomended online shop.. ga perna bosen belanja di tokped.. please always be up 2 date 💪
27-Apr-19,5,Windi Tedja,The Best Online Marketplaces!!! ❤❤❤
27-Apr-19,5,Endow,Number 1 market place for me.
27-Apr-19,5,Bintang Mas,we should be able search product nearby our location ( city)
27-Apr-19,2,Teguh Cahyono,after installation apps become slow and unstable
27-Apr-19,5,Gede wija kusuma,tokopedia aps is really helpful and have good ux ui
27-Apr-19,3,M W,Difficult to log in via desktop
27-Apr-19,5,satrio bagus wicaksono,Best interface & user friendly
27-Apr-19,5,sanisa m najib,Good place to buy something..recommend
27-Apr-19,5,Aditya Maulana,Good place for shop.
27-Apr-19,5,debbie yanti,this is the best 1
27-Apr-19,5,Nizul Mutok,nice apps. useful.
27-Apr-19,5,Richard Michael,very easy and helpful
27-Apr-19,4,eddy rakamto,"good app, easy for use"
27-Apr-19,1,Zulkifli Mohamad,"the apps is sucked.product is cheap but fake everywhere, and the promo just marketing gimmick that can not be redeemed"
27-Apr-19,5,Cholis Wijaya,great app and work very well
27-Apr-19,5,Ferry Hidayat,My favourite online shop
27-Apr-19,4,GAME FUZE47,so far so good
27-Apr-19,4,Dodik Briantino,so far so good
27-Apr-19,4,Ariva Anggreini,easy to shopping
27-Apr-19,5,Ratna Intania,i'm so satisfied :)
27-Apr-19,4,Roro ayu,user friendly app
27-Apr-19,5,Pieter Wijaya,easy to use.
27-Apr-19,5,Rony Sanaly,is The best
27-Apr-19,4,Ainul Yaqin,Good e-commerce but hard to get a good deal prices
27-Apr-19,5,Abu Yusuf,full easy aplication
27-Apr-19,5,vivi yunitasari,easy to use
27-Apr-19,5,Abdullah Bukhari,love this app
28-Apr-19,5,Dewi Rosalin,[UPDATE] The CS is more responsive and helpful in their Twitter account. Just contact them through their twitter and I got my cashback. Hopefully there are no more system failure that cause problem anymore
28-Apr-19,5,Alfred John Salim,very usefull and friendly. always help me to find anything. Good job. Improve always
28-Apr-19,1,yuda putro,"everytime I enter the apps questions about updating, infact I already installed the latest version. And more problem when push notification clicked... the apps failed to bring to the notification suggestion and failed to get into the home apps..."
28-Apr-19,5,Winda Meilani,"I like the features, easy to use, fast respon service, attractive cashback and discount. So far I'm very satisfied."
28-Apr-19,5,Vid XPRO,The best marketplace ever .. Everyday have a promo for buy anything you want ! Thank you Tokopedia
28-Apr-19,4,Kautsar Huudtaryo,"really helpful👍🏻but the application is a bit slowly. if only the develpoer can make the app much faster, i will be great👍🏻"
28-Apr-19,1,Toni Priyono,eyes s rernrf re r e in wr will cdd see drh u hfewc er see s e see eldl we dce e r e r seeex e execs e l
28-Apr-19,5,Luky Kurniawan,one of the best e commerce platform
28-Apr-19,5,Teguh HPPI,an app easy to use and helpful
28-Apr-19,5,Ivan Sebastian,Simple app for everything.
28-Apr-19,1,Khania Limantara 0306,I regret downloading tokopedia. I ordered one item but it hasn't been delivered until now. event though i ordered it one day but it hasn't arrived until too. so sorry i downloaded it.
28-Apr-19,5,proconsfx proconsfx,fast respon and easy to use
28-Apr-19,5,Hafuan Lutfie,good app and easy to use
28-Apr-19,4,Fery Herdiawan,Good spot for shopping
28-Apr-19,5,Dony Ferdianto,nice online shoping application
28-Apr-19,5,Iko Wahyu,really nice app...
28-Apr-19,5,Fajar Fatahillah,nice and good apps
28-Apr-19,5,bagas Handono,good market place
28-Apr-19,5,Nanang Suprapto,Practice and easy
28-Apr-19,5,Wildan M A,Good Job Aplication
29-Apr-19,5,Cerina Cong,"very good experience when use this application. it was few weeks ago when applied cancellation to my ticket here. even airlines not help so much and told to come directly to branch office, but only from application, customer service staff even make call directly to me and told to send which document...Full Review"
29-Apr-19,1,Djuned Pratomo,many times reovering me to instal tokopedia that had already installed long time ago
29-Apr-19,5,Andre Syamsudin,best marketplace app from whether as a buyer or seller
29-Apr-19,4,A Google user,sometimes the advertised goods still appear without remain stocks
29-Apr-19,5,Yunika Murawati,one stop shoping with great experience..
29-Apr-19,5,Hapsari E Palupi,suct a good application for sale hi sweetguy
29-Apr-19,5,Mohamad Asrori,"good shoping online, recomendit for all"
29-Apr-19,5,Ichsan Rahadian,Best app for online transaction
29-Apr-19,5,Ayi Aryani,very helpful and trustworthy
29-Apr-19,5,Jodi Bagja,best shopping aplication...always improve
29-Apr-19,5,nurmila k dewi,execellent application easy to use and useful
29-Apr-19,2,wardatunns,cant install tokopedia application:/
29-Apr-19,5,Indra Putra,"Nice App, recommended.."
29-Apr-19,5,I Putu Raditya Adinata,easy to use
29-Apr-19,5,Arief Darmawan,easy to use
29-Apr-19,5,Ade Budyanto,Help my life easy
29-Apr-19,5,Jusak 6stringproject,so much promotion
29-Apr-19,4,Wilson Siagian,happy n quick response
29-Apr-19,5,24 Project,great app for me
29-Apr-19,5,Haykal Whandha,best online shop
29-Apr-19,5,Bachtiar Edy Kurniawan,love this app
29-Apr-19,5,Cholik Senen,"fine, good, excellentl"
29-Apr-19,5,Alviano Ghazani,helpfull! complete range
29-Apr-19,5,Ayu putu,good shoping place
30-Apr-19,2,nemia danila wenas,"They are giving OVO Points as ""cashback""! Those points can NOT be used on PROMO and VOUCHER transactions."
30-Apr-19,3,teresa ginny,"error everytime i tried to verify account with ID, and the photo quality for the verification isn't good"
30-Apr-19,5,Mario Fendy,"for me this is the best e-commerce, all you need just its there.. you name it they have it with great price and deal"
30-Apr-19,5,Rio Septian,Very easy and secure to use. Thank you for always helping us.
30-Apr-19,4,Micha Cahyadi,Need more better UI to be so friendly for users.
30-Apr-19,5,Nora Vivian,"Complete options of products, good deal and good delivery"
30-Apr-19,5,Lina Lo,its good for your work it helps us to buy things too
30-Apr-19,5,John Diaz Manullang,"love this app, very useful!"
30-Apr-19,5,Rheinita CN,I love the UI. good job design teams. 😍
30-Apr-19,4,Futuhal Arifin,"Ok, easy to use. No issue so far."
30-Apr-19,5,Damaris Huang,helpful a lot for lots of things
30-Apr-19,5,chandra simanjuntak,great future for new generation
30-Apr-19,5,Andi Salam,Very easy and amazing shopping
30-Apr-19,5,Moch. Sholikhudin,Its easily to order and priceless
30-Apr-19,1,Ina Yatul Aulia,i don't like Tokopedia App!!! 😬😠😧
30-Apr-19,5,Shinta Damayanti,Good online shop application
30-Apr-19,5,Popon Aja,good and easy for end user like me
30-Apr-19,5,Rosa Duiri,simple and user friendly
30-Apr-19,5,Akbar Septian,good apps for online shop
30-Apr-19,5,namendra suhutomo,"easy, complete, trusted"
30-Apr-19,5,Rian Monprianta,one platform for all needs
30-Apr-19,5,Jacqueline Mirhard,Good product and pack👍
30-Apr-19,5,aan shavo,cool app.. user friendly
30-Apr-19,5,KillualSchl,this app was great
30-Apr-19,5,Owen Salim,Best online shop
30-Apr-19,5,marwoto h,good on line market
30-Apr-19,5,Ach Nurmanto,the best online shopping
30-Apr-19,5,bambang subiyanto,"easy buy, easy pay,"
1-May-19,1,Markus MR,Very bad experiance. Ordered and paid. After a few days we got a call from Tokopedia that there was a error in the system and they would like to help to correct the mistake. Asking us confirming the booking number which we did. Unfortunately only minutes after we realized that could be a possible sc...Full Review
1-May-19,3,Tania Esmara,"the app itself is very useful, but the lucky egg feature is a bit too much for me. i feel like, users should be able to turn off/on the vibration and sound since it's super annoying and maybe fast forward the animation a tiny bit. it bothers the user to actually crack multiple eggs in one time and c...Full Review"
1-May-19,2,Lambok Siahaan,"why delivery courier have to be automated selected by the apps, we should be able to manually choose it in the first place without choose duration and the select the courier, 2 process, i accidentally follow what the apps select for me while i want other delivery courier"
